url,title,text
https://www.youtube.com/watch?v=Z4OdDwp5GfY,Addressing Climate Change - Chevron Human Energy Stories ...,"... Chevron is working to reduce greenhouse gas (GHG) emissions while expanding <br>
its energy supply portfolio to meet the world&#39;s energy needs. <b>Chevron climate</b> <br>
<b>change</b> advisor Arthur Lee is an expert in carbon capture and storage. He has <br>
participated in industry workshops and the Intergovernmental Panel&nbsp;..."
https://www.sec.gov/Archives/edgar/data/93410/000119312517119801/d304635ddef14a.htm,DEF 14A,"Resolved: Shareholders request that by the Annual Meeting of Stockholders in <br>
2018, <b>Chevron</b> Corporation (<b>Chevron</b>), with board oversight publishes an annual <br>
assessment of long-term portfolio impacts to 2035 of plausible <b>climate change</b> <br>
scenarios, at reasonable cost and omitting proprietary information. The report <br>
should&nbsp;..."
http://thehill.com/policy/energy-environment/351603-san-francisco-oakland-sue-oil-companies-over-climate-change,"San Francisco, Oakland sue oil companies over climate change ...","... San Francisco and Oakland, Calif., are suing five major oil companies, blaming <br>
them for the effects of <b>climate change</b>. The cities announced Wednesday they <br>
each filed a lawsuit in their respective county courts against <b>Chevron</b> Corp., <br>
ConocoPhillips Co., ExxonMobil Corp., Royal Dutch Shell and BP."
https://inhabitat.com/chevron-admits-theres-no-debate-about-climate-science-in-court-hearing/,Chevron admits “there's no debate about climate science” in court ...,"... In a courtroom tutorial around <b>climate change</b> science, <b>Chevron&#39;s</b> lawyer backed <br>
the scientific consensus on <b>climate change</b>."
http://money.cnn.com/2017/09/22/investing/oil-exxon-climate-change-san-francisco/index.html,California cities want Big Oil to pay for costs of climate change,"... San Francisco and Oakland filed a lawsuit this week demanding ExxonMobil, <br>
<b>Chevron</b>, BP, ConocoPhillips and Royal Dutch Shell pay billions to cover the <br>
costs of sea walls and other protections against rising sea levels."
https://earther.com/oil-giant-sues-other-oil-giant-over-climate-change-beca-1822662897,Oil Giant Sues Other Oil Giant Over Climate Change Because This Is ...,"... Last fall, the cities of Oakland and San Francisco sued oil behemoth <b>Chevron</b> for <br>
billions of dollars because of its role in causing <b>climate change</b>. <b>Chevron</b> is, of <br>
course, fighting the case, but if it loses, it wants to take down another oil company <br>
with it."
https://www.eastbaytimes.com/2018/01/22/another-east-bay-city-sues-oil-companies-over-climate-change/,Another East Bay city sues oil companies over climate change,"... RICHMOND — Accusing the oil industry of concealing that it knew long ago that <br>
gasoline and oil use was warming up the planet, Richmond has joined the ranks <br>
of cities and counties suing oil companies to cover the cost of shoring up <br>
shorelines from rising sea levels. Richmond — home to the <b>Chevron</b> oil&nbsp;..."
https://www.vice.com/en_us/article/43qw3j/meet-the-lawyer-trying-to-make-big-oil-pay-for-climate-change,Meet the Lawyer Trying to Make Big Oil Pay for Climate Change - VICE,"... But Berman is now working on a lawsuit that could be even bigger: He is suing <br>
five of the world&#39;s most powerful oil companies for causing <b>climate change</b>. He <br>
represents Oakland and San Francisco in a lawsuit filed last September <br>
demanding that Exxon, Shell, <b>Chevron</b>, ConocoPhillips, and BP pay billions&nbsp;..."
https://www.apnews.com/ee0c3300f8664e7986586ce056a6b27d,The Latest: Chevron lawyer: No debate about climate science,"... SAN FRANCISCO (AP) — The Latest on a tutorial on <b>climate change</b> before a <br>
federal judge in San Francisco (all times local):. 12 p.m.. An attorney for oil giant <br>
<b>Chevron</b> says the company does not dispute the findings of an international <br>
panel of scientists that it is extremely likely humans are the dominant&nbsp;..."
http://freebeacon.com/issues/climate-change-trial-starts-rough-footing-environmentalists/,Climate Change Trial Starts on Rough Footing for Environmentalists,"... <b>Chevron</b>, the date for which has yet to determined, U.S. District Court Judge <br>
William Alsup ordered the litigants converge for a &quot;<b>climate change</b> tutorial&quot; in an <br>
effort to ensure all parties understood the scientific foundation that would form the <br>
basis of the trial. The city attorneys of San Francisco and Oakland,&nbsp;..."
