url
http://newsroom.unfccc.int/unfccc-newsroom/major-oil-companies-letter-to-un/
http://www.industryweek.com/companies-executives/exxon-bp-chevron-should-pay-climate-costs-ny-says
https://www.insurancejournal.com/news/west/2017/09/21/465038.htm
https://www.banktrack.org/download/exxonmobil_s_corporate_governance_on_climate_change
https://www.law360.com/articles/1017385/novel-ruling-redraws-battle-lines-of-climate-change-suits
http://www.ourenergypolicy.org/wp-content/uploads/2015/08/document_cw_02.pdf
https://www.rigzone.com/news/wire/chevron_says_climate_change_fallout_no_quick_threat_to_oil-02-mar-2018-153742-article/
http://www.oilandgasinvestor.com/shell-president-talks-lng-climate-change-and-no-wind-scenarios-1364202
https://www.unglobalcompact.org/system/attachments/cop_2017/375091/original/entire_shell_sr16.pdf?1491999994
http://www.iccr.org/sites/default/files/resources_attachments/response_to_shareholders_jan2915.pdf
