url
https://www.houstonchronicle.com/business/article/For-big-oil-climate-change-looms-large-even-in-10993607.php
https://www.thetimes.co.uk/article/oil-firms-face-global-warming-lawsuit-bl7fc9xf9
https://www.ap2.se/globalassets/nyheter/4-response-to-shareholders-29jan20151.pdf
https://shareaction.org/wp-content/uploads/2017/10/InvestorReport-AimingForA-Shell.pdf
https://www.business-humanrights.org/en/usa-santa-cruz-county-city-file-lawsuits-against-29-fossil-fuel-companies-over-alleged-climate-change-contribution
http://www.4-traders.com/ROYAL-DUTCH-SHELL-6273/
https://www.telesurtv.net/english/news/New-York-Sues-Fossil-Fuel-Majors-and-Pension-Funds-20180111-0033.html
https://www.cnbc.com/2018/03/21/reuters-america-u-s-judge-to-question-big-oil-on-climate-change.html
http://www.greenpeace.org/seasia/ph/press/releases/Shell-to-face-pressure-at-AGM-for-failing-to-take-responsibility--for-climate-related-human-rights-harms/
https://rctom.hbs.org/submission/royal-dutch-shell-oil-and-gas-for-environmental-sustainability/
