url
https://www.shell.com/sustainability/environment/climate-change.html
https://www.ft.com/content/f9d2c1be-37fa-11e8-8b98-2f31af407cc8
https://www.chron.com/business/energy/article/Shell-CEO-Climate-change-is-our-biggest-issue-12735308.php
https://www.ft.com/content/fae8e478-2eba-11e8-9b4b-bc4b9f08f381
http://royaldutchshellplc.com/category/climate-change/
http://www.chicagotribune.com/business/ct-biz-shell-sky-climate-change-20180327-story.html
https://www.washingtonpost.com/news/energy-environment/wp/2018/01/10/new-york-city-sues-shell-exxonmobil-and-other-oil-majors-over-climate-change/
https://www.bloomberg.com/news/articles/2018-01-10/exxon-bp-chevron-should-pay-for-climate-costs-new-york-says
https://seekingalpha.com/news/3343774-shell-faces-possible-legal-challenge-climate-change
https://www.theguardian.com/environment/2015/may/17/shell-climate-change-rhetoric-the-real-story
