url
http://www.nytimes.com/topic/company/royal-dutch-shell-plc
https://www.theguardian.com/environment/2017/feb/28/shell-knew-oil-giants-1991-film-warned-climate-change-danger
https://www.youtube.com/watch?v=0VOWi8oVXmo
https://www.scientificamerican.com/article/chevron-will-stick-to-ipcc-findings-in-landmark-climate-change-trial/
https://www.reuters.com/article/legal-us-usa-oil-climatesuits/california-cities-sue-big-oil-firms-over-climate-change-idUSKCN1BV2QM
https://www.eenews.net/stories/1060066527
http://www.payupclimatepolluters.org/files/NYC_Complaint.pdf
https://www.independent.co.uk/environment/shell-shareholders-94-per-cent-emissions-reduction-target-reject-paris-agreement-climate-change-a7751681.html
http://royaldutchshellgroup.com/2018/03/08/shell-ceo-climate-change-is-our-biggest-issue/
https://www.nytimes.com/2017/11/28/business/energy-environment/shell-carbon-oil.html
