url
http://reports.weforum.org/global-strategic-foresight/katell-le-goulven-unicef-agile-development/
http://dc.engconfintl.org/cgi/viewcontent.cgi?article=1022&context=co2_summit
https://www.msn.com/en-us/money/stockdetails/fi-126.1.RDS%7CSLA%7CA.NYS.RDS.A
http://reports.shell.com/annual-report/2017/strategic-report/climate-change-and-energy-transition/risks-and-opportunities.php
https://uk.reuters.com/article/us-usa-oil-climatesuits/california-cities-sue-big-oil-firms-over-climate-change-idUKKCN1BV2MI
https://www.forbes.com/sites/brianpotts/2018/03/01/a-california-court-might-have-just-opened-the-floodgates-for-climate-litigation/
http://energybiosciencesinstitute.org/wp-content/uploads/2018/02/Harry-B.-Invite_Final.pdf
https://www.law.com/therecorder/2018/03/20/in-cities-climate-change-case-the-judge-requests-a-science-lesson/
